date,state,place,latitude,longitude,depth_km,magnitude,risk_label
2003-04-05,Kerala,Delhi NCR,29.8671,88.6307,106.83,3.9,0
2015-01-31,Manipur,Northeast India,20.3856,82.0133,95.08,3.7,0
2004-07-05,Sikkim,Delhi NCR,14.7522,86.1965,100.55,5.2,0
2013-11-09,Andaman and Nicobar Islands,Northeast India,34.3205,97.3232,25.87,3.6,0
2005-04-11,Tamil Nadu,Nicobar Islands,18.6509,83.8524,101.25,4.3,0
2016-09-24,Assam,Bangalore Region,11.8946,82.4025,111.83,6.3,1
2016-06-23,Andhra Pradesh,Koyna Region,15.7546,95.4194,91.47,7.0,1
2007-09-18,Sikkim,Nicobar Islands,17.8839,72.9947,57.49,6.5,1
2004-05-06,Gujarat,Bhuj Region,13.555,85.529,50.65,7.7,1
2007-01-10,Tamil Nadu,Bhuj Region,9.7036,70.8714,35.1,3.8,0
2005-11-27,Sikkim,Bhuj Region,30.4069,91.6514,33.57,3.5,0
2012-05-10,Manipur,Andaman Sea,24.0421,68.1287,74.93,3.8,0
2002-07-08,Andhra Pradesh,Delhi NCR,29.746,88.6432,29.83,7.0,1
2002-01-08,Uttarakhand,Bhuj Region,17.5958,91.8406,55.45,3.5,0
2004-06-12,Telangana,Andaman Sea,16.4668,68.935,53.54,5.3,0
2016-12-04,Manipur,Northeast India,25.7037,91.5473,14.72,5.9,1
2005-03-14,Manipur,Andaman Sea,8.6013,76.9254,10.87,4.0,0
2016-12-11,Uttarakhand,Northeast India,18.38,85.3993,56.69,7.6,1
2001-02-05,Himachal Pradesh,Himalayan Belt,17.5614,78.5531,25.12,5.7,1
2012-09-19,Uttarakhand,Andaman Sea,18.2267,76.5308,34.07,7.0,1
2009-05-09,Tamil Nadu,Andaman Sea,11.3431,96.8133,55.93,8.1,1
2010-06-06,Karnataka,Northeast India,31.3304,79.5197,19.46,5.6,1
2006-12-07,Telangana,Himalayan Belt,28.7152,85.4423,118.18,8.1,1
2013-03-01,Andaman and Nicobar Islands,Northeast India,33.2217,79.0452,85.83,7.2,1
2008-07-08,Himachal Pradesh,Bangalore Region,26.0236,75.3308,106.2,7.2,1
2021-05-30,Tamil Nadu,Andaman Sea,14.3717,73.6049,99.51,4.6,0
2008-10-29,Andaman and Nicobar Islands,Koyna Region,9.3235,83.7123,113.67,6.6,1
2000-03-19,Nagaland,Nicobar Islands,12.4146,88.127,47.06,4.4,0
2016-10-26,Himachal Pradesh,Nicobar Islands,26.926,92.1453,89.82,8.3,1
2007-05-12,Meghalaya,Andaman Sea,35.995,80.2565,63.41,6.1,1
2012-12-12,Rajasthan,Himalayan Belt,31.9793,74.795,115.15,3.5,0
2020-08-30,Tamil Nadu,Delhi NCR,12.4553,90.2554,61.66,4.9,0
2016-06-04,Himachal Pradesh,Northeast India,33.9374,93.6021,57.34,3.4,0
2009-12-20,Tamil Nadu,Delhi NCR,11.3698,71.3357,61.79,6.9,1
2011-12-19,Assam,Koyna Region,28.8639,72.4203,46.26,4.1,0
2000-05-22,Kerala,Bhuj Region,19.9918,83.9715,97.02,5.3,0
2020-02-09,Himachal Pradesh,Nicobar Islands,9.6821,71.5755,37.5,4.5,0
2012-11-19,Assam,Himalayan Belt,19.9389,69.2776,118.61,3.7,0
2008-12-10,Sikkim,Bhuj Region,17.2832,85.2906,57.01,3.5,0
2014-05-11,Manipur,Himalayan Belt,18.2663,95.7218,23.58,6.3,1
2018-01-25,Andhra Pradesh,Nicobar Islands,33.4323,87.0289,101.64,4.1,0
2000-08-21,Sikkim,Delhi NCR,29.0492,88.9227,44.73,7.1,1
2004-10-19,Kerala,Bangalore Region,12.3101,76.6624,51.9,7.3,1
2001-02-12,Maharashtra,Delhi NCR,33.7469,87.956,69.15,3.4,0
2015-06-17,Kerala,Northeast India,23.9409,71.2,103.43,5.9,1
2017-05-01,Andhra Pradesh,Andaman Sea,9.2024,96.0529,85.35,4.4,0
2013-03-20,Meghalaya,Delhi NCR,22.1631,81.9648,85.16,4.4,0
2001-07-04,Andaman and Nicobar Islands,Bhuj Region,35.3241,73.5639,80.29,7.0,1
2004-03-21,Rajasthan,Koyna Region,12.5195,84.2618,7.47,5.7,1
2019-02-23,Gujarat,Bangalore Region,33.7467,89.6066,15.34,5.7,1
2003-11-18,Sikkim,Northeast India,7.5496,93.06,82.4,6.6,1
2023-09-08,Tamil Nadu,Nicobar Islands,20.0344,76.1169,19.46,5.7,1
2010-01-21,Rajasthan,Koyna Region,20.566,90.7655,50.15,3.4,0
2013-10-30,Maharashtra,Himalayan Belt,13.3154,84.5767,109.4,7.2,1
2010-06-26,Sikkim,Himalayan Belt,15.6984,79.2178,37.33,4.2,0
2023-04-07,Telangana,Northeast India,8.5327,90.5067,115.72,5.7,1
2017-02-22,Nagaland,Delhi NCR,14.501,68.7538,44.85,7.9,1
2010-10-20,Andhra Pradesh,Himalayan Belt,26.8812,94.8199,28.77,5.7,1
2009-12-19,Andhra Pradesh,Nicobar Islands,19.947,70.8743,25.47,4.9,0
2013-06-23,Sikkim,Himalayan Belt,19.7159,92.8109,15.83,7.5,1
2006-02-13,Telangana,Delhi NCR,31.9061,97.8036,21.43,7.9,1
2013-10-18,Gujarat,Andaman Sea,29.1578,79.079,67.24,7.9,1
2019-11-26,Rajasthan,Koyna Region,30.6596,87.3452,113.82,4.2,0
2003-12-09,Gujarat,Northeast India,27.1595,75.6885,74.42,8.5,1
2021-06-16,Karnataka,Nicobar Islands,19.0872,79.9938,71.28,3.9,0
2022-01-10,Andhra Pradesh,Northeast India,7.0065,73.4607,83.58,7.2,1
2000-09-06,Andhra Pradesh,Himalayan Belt,14.0343,94.6127,29.05,5.8,1
2004-07-25,Telangana,Delhi NCR,17.4517,79.7251,30.59,6.8,1
2013-05-05,Tamil Nadu,Bhuj Region,10.0214,72.8765,43.47,6.1,1
2021-10-20,Andhra Pradesh,Bhuj Region,14.2549,82.4188,62.29,7.5,1
2015-02-13,Telangana,Bhuj Region,32.0881,84.9419,115.52,4.5,0
2017-12-21,Karnataka,Bhuj Region,6.0296,89.6205,108.91,5.8,1
2014-03-04,Assam,Northeast India,27.4531,95.4235,64.4,6.7,1
2021-02-22,Karnataka,Delhi NCR,34.3353,96.2938,27.34,7.2,1
2011-11-29,Manipur,Northeast India,29.4447,95.1538,35.65,8.5,1
2003-07-14,Meghalaya,Himalayan Belt,10.6265,95.1928,62.42,6.8,1
2014-11-15,Uttarakhand,Bhuj Region,20.5029,77.171,45.3,4.6,0
2007-06-07,Gujarat,Koyna Region,24.4881,73.2816,34.09,6.8,1
2022-08-02,Himachal Pradesh,Nicobar Islands,30.5167,76.4278,96.47,4.9,0
2012-08-28,Gujarat,Bangalore Region,17.7692,78.4151,109.54,3.0,0
2002-09-26,Meghalaya,Himalayan Belt,16.9571,87.0663,46.79,3.1,0
2019-09-16,Sikkim,Bhuj Region,16.4149,96.844,106.96,5.8,1
2006-11-13,Telangana,Nicobar Islands,35.12,75.9238,24.06,6.0,1
2016-10-25,Nagaland,Nicobar Islands,32.0855,68.988,82.4,7.5,1
2015-04-21,Maharashtra,Himalayan Belt,7.1179,70.0136,110.95,5.1,0
2024-06-07,Andaman and Nicobar Islands,Himalayan Belt,11.1947,90.1512,21.11,3.0,0
2016-12-02,Andaman and Nicobar Islands,Northeast India,7.6128,74.711,116.79,6.5,1
2007-02-21,Assam,Delhi NCR,26.6681,91.5408,85.0,7.6,1
2010-11-10,Andhra Pradesh,Bhuj Region,29.3929,73.3888,72.79,4.2,0
2013-05-10,Maharashtra,Himalayan Belt,11.1254,90.8442,25.8,8.4,1
2011-01-11,Maharashtra,Northeast India,14.1443,91.7862,28.44,3.3,0
2020-06-07,Assam,Andaman Sea,29.5473,78.5379,30.83,3.9,0
2011-03-12,Rajasthan,Bhuj Region,24.9201,86.3644,45.85,7.1,1
2008-02-11,Sikkim,Delhi NCR,10.6123,81.3273,111.52,3.7,0
2017-11-02,Telangana,Andaman Sea,12.7866,80.8286,79.58,6.6,1
2018-10-05,Karnataka,Northeast India,29.7499,79.9638,55.7,5.7,1
2023-01-17,Andhra Pradesh,Bangalore Region,11.9906,87.8937,10.53,6.3,1
2016-03-20,Kerala,Koyna Region,21.8517,88.7068,103.1,7.2,1
2006-05-05,Andhra Pradesh,Bangalore Region,29.6874,93.3753,29.97,3.1,0
2006-07-21,Assam,Bhuj Region,30.1526,92.9193,17.35,7.5,1
2018-11-13,Andaman and Nicobar Islands,Koyna Region,16.5221,88.2534,94.45,4.3,0
2015-08-17,Rajasthan,Northeast India,8.2692,82.7895,98.24,6.0,1
2014-10-29,Rajasthan,Nicobar Islands,12.2357,96.5629,93.09,6.6,1
2004-05-20,Manipur,Bangalore Region,31.9273,73.4812,47.09,5.7,1
2000-06-12,Tamil Nadu,Himalayan Belt,24.0196,73.177,94.96,6.4,1
2001-07-13,Assam,Koyna Region,10.5074,97.2895,15.98,8.4,1
2003-01-11,Maharashtra,Himalayan Belt,18.0812,80.5917,75.13,7.3,1
2013-04-07,Karnataka,Himalayan Belt,7.8943,90.7915,23.78,6.2,1
2006-12-12,Karnataka,Northeast India,7.9809,82.8889,50.65,5.6,1
2020-03-20,Rajasthan,Bangalore Region,28.0178,87.8259,112.51,6.7,1
2020-07-18,Andhra Pradesh,Bangalore Region,9.1653,75.474,102.05,5.0,0
2006-09-20,Uttarakhand,Andaman Sea,14.368,90.8516,7.0,4.0,0
2001-05-23,Gujarat,Himalayan Belt,19.0854,83.1016,13.59,4.6,0
2014-04-16,Meghalaya,Delhi NCR,9.3491,79.1826,16.83,5.9,1
2020-05-21,Tamil Nadu,Nicobar Islands,7.8826,85.0088,48.25,4.3,0
2020-05-19,Assam,Koyna Region,30.2184,72.5619,118.42,6.9,1
2013-11-26,Himachal Pradesh,Bhuj Region,32.2156,81.2644,24.59,6.0,1
2004-07-30,Assam,Nicobar Islands,31.7039,81.0168,39.11,8.0,1
2021-04-24,Andaman and Nicobar Islands,Delhi NCR,34.3852,70.2961,104.65,7.6,1
2014-12-14,Kerala,Northeast India,13.5692,81.1323,52.62,5.1,0
2011-02-25,Himachal Pradesh,Northeast India,27.112,92.098,36.89,4.2,0
2017-12-08,Gujarat,Nicobar Islands,18.5261,87.2964,107.39,4.0,0
2004-05-12,Tamil Nadu,Himalayan Belt,32.0846,69.1098,98.39,7.4,1
2000-03-14,Assam,Northeast India,18.45,90.3052,12.94,4.2,0
2006-10-10,Uttarakhand,Koyna Region,32.2918,81.684,101.69,4.3,0
2023-07-26,Himachal Pradesh,Northeast India,12.9449,71.4551,80.29,7.1,1
2008-08-14,Telangana,Koyna Region,12.491,74.4139,23.97,4.5,0
2000-12-27,Karnataka,Andaman Sea,13.9684,93.2962,59.59,7.7,1
2008-12-01,Telangana,Northeast India,23.1359,71.9579,42.08,8.4,1
2016-10-18,Andaman and Nicobar Islands,Bhuj Region,9.2225,90.9465,71.35,7.3,1
2023-01-24,Assam,Andaman Sea,8.084,96.258,38.66,6.6,1
2000-06-08,Andaman and Nicobar Islands,Himalayan Belt,31.1767,81.8335,24.26,3.9,0
2010-11-29,Andaman and Nicobar Islands,Koyna Region,23.829,84.3785,106.23,6.0,1
2001-02-18,Uttarakhand,Northeast India,12.9896,79.2922,75.82,4.1,0
2007-05-14,Himachal Pradesh,Himalayan Belt,10.1484,78.3738,67.13,6.4,1
2003-01-06,Assam,Andaman Sea,8.7273,76.4859,104.66,7.9,1
2016-11-20,Manipur,Nicobar Islands,31.948,81.5393,44.2,6.5,1
2011-07-21,Uttarakhand,Himalayan Belt,32.6699,88.1128,111.57,6.7,1
2004-11-09,Assam,Bangalore Region,26.3507,95.7032,33.02,7.8,1
2012-08-17,Himachal Pradesh,Koyna Region,17.4085,68.5761,54.75,4.7,0
2005-02-02,Andaman and Nicobar Islands,Northeast India,29.5617,87.7743,14.03,5.8,1
2021-11-12,Assam,Nicobar Islands,24.7953,81.9529,114.1,5.6,1
2003-11-11,Manipur,Andaman Sea,20.4097,75.2434,5.69,7.8,1
2013-04-15,Andhra Pradesh,Koyna Region,31.2535,74.3523,104.99,6.7,1
2018-05-15,Uttarakhand,Northeast India,22.4742,86.4997,108.85,4.3,0
2017-06-21,Rajasthan,Northeast India,27.8994,76.7917,10.63,6.5,1
2000-08-07,Uttarakhand,Delhi NCR,31.3625,77.4624,97.91,4.2,0
2020-08-15,Meghalaya,Nicobar Islands,19.5475,84.5702,108.12,4.8,0
2020-11-30,Kerala,Koyna Region,13.4603,79.8504,94.32,5.1,0
2005-06-21,Telangana,Bangalore Region,28.8985,94.0316,31.34,7.4,1
2004-01-10,Sikkim,Bangalore Region,8.4596,88.0815,14.32,4.4,0
2016-12-01,Kerala,Andaman Sea,9.9898,75.0165,59.18,3.7,0
2021-09-18,Uttarakhand,Northeast India,22.0316,76.5963,116.06,7.8,1
2021-06-26,Rajasthan,Delhi NCR,10.2172,97.1515,61.9,3.6,0
2023-07-28,Assam,Northeast India,31.1317,70.3698,8.93,6.7,1
2020-04-19,Manipur,Bangalore Region,20.4169,86.8718,89.62,8.1,1
2014-08-04,Assam,Nicobar Islands,11.0773,72.2066,71.62,4.6,0
2024-04-14,Assam,Himalayan Belt,21.5964,84.0983,83.58,8.0,1
2002-01-04,Nagaland,Koyna Region,14.8953,93.8771,87.7,3.7,0
2016-08-11,Sikkim,Andaman Sea,18.3353,77.4955,53.11,5.9,1
2017-07-25,Nagaland,Bangalore Region,30.2626,78.9901,8.39,7.1,1
2007-06-05,Nagaland,Himalayan Belt,27.9115,88.3717,41.66,5.2,0
2013-03-23,Meghalaya,Bhuj Region,16.1615,68.7224,33.55,3.5,0
2009-07-10,Kerala,Delhi NCR,21.1712,78.0672,31.33,5.5,1
2018-04-15,Rajasthan,Koyna Region,11.6417,85.3886,104.29,4.2,0
2001-05-31,Gujarat,Andaman Sea,27.3429,77.1392,87.79,4.0,0
2021-03-30,Gujarat,Bangalore Region,29.7506,76.4958,89.19,5.8,1
2005-12-22,Rajasthan,Delhi NCR,19.1259,97.6336,53.36,7.9,1
2013-09-10,Meghalaya,Koyna Region,8.4091,79.3914,85.81,7.8,1
2012-01-22,Rajasthan,Bhuj Region,9.1209,77.9771,94.1,5.6,1
2011-11-12,Rajasthan,Nicobar Islands,25.6349,78.1094,61.83,5.4,0
2006-11-03,Himachal Pradesh,Koyna Region,11.9685,93.229,35.97,3.7,0
2007-05-23,Andhra Pradesh,Koyna Region,24.7059,77.649,10.64,3.4,0
2023-01-09,Uttarakhand,Bhuj Region,21.3159,70.3267,82.36,6.9,1
2017-06-28,Himachal Pradesh,Northeast India,32.8658,75.5887,28.76,3.8,0
2017-12-27,Himachal Pradesh,Andaman Sea,32.6391,76.694,92.81,3.7,0
2014-09-29,Sikkim,Bhuj Region,31.0934,94.9105,40.56,3.0,0
2012-12-08,Manipur,Northeast India,19.3061,88.1403,69.49,3.9,0
2011-06-18,Assam,Himalayan Belt,19.6973,88.2044,50.34,7.2,1
2003-02-27,Rajasthan,Northeast India,20.5837,90.1749,30.3,3.9,0
2020-07-23,Tamil Nadu,Andaman Sea,30.1225,76.8787,79.0,4.0,0
2023-12-18,Himachal Pradesh,Delhi NCR,27.6244,70.4299,118.56,5.7,1
2001-12-24,Meghalaya,Himalayan Belt,11.5391,85.1193,91.31,4.2,0
2009-09-15,Manipur,Northeast India,20.0965,96.2321,99.72,5.6,1
2012-06-21,Rajasthan,Bangalore Region,29.6326,83.2779,47.45,7.2,1
2013-02-21,Himachal Pradesh,Himalayan Belt,7.7995,73.0543,83.89,6.6,1
2008-04-11,Gujarat,Himalayan Belt,13.9676,93.2062,80.49,7.7,1
2010-08-19,Manipur,Himalayan Belt,31.1617,76.2571,78.11,7.5,1
2020-12-01,Andhra Pradesh,Koyna Region,9.4472,68.1924,58.81,3.9,0
2013-11-06,Telangana,Bhuj Region,8.7651,85.5224,118.02,6.1,1
2016-02-26,Gujarat,Delhi NCR,8.4522,93.6351,89.25,7.7,1
2007-06-23,Karnataka,Nicobar Islands,15.3643,75.3478,100.64,8.1,1
2012-11-07,Tamil Nadu,Delhi NCR,19.8639,86.5565,50.09,4.1,0
2012-09-26,Assam,Delhi NCR,28.2251,86.2519,91.37,5.5,1
2005-07-24,Andaman and Nicobar Islands,Delhi NCR,8.4886,68.9691,113.13,4.1,0
2023-11-24,Nagaland,Northeast India,7.9631,72.0074,55.48,4.0,0
2006-04-20,Telangana,Himalayan Belt,33.9948,89.4258,25.51,6.6,1
2019-07-16,Rajasthan,Koyna Region,25.1904,79.7186,86.86,7.4,1
2009-02-16,Gujarat,Koyna Region,18.7833,74.4896,30.69,7.3,1
2011-06-23,Himachal Pradesh,Bhuj Region,15.0433,68.8875,56.58,5.0,0
2012-11-15,Uttarakhand,Koyna Region,29.185,77.7454,74.0,7.0,1
2008-03-08,Maharashtra,Delhi NCR,19.1876,77.221,79.0,4.2,0
2002-01-10,Kerala,Bhuj Region,9.7286,93.7546,31.58,3.8,0
2008-12-24,Tamil Nadu,Nicobar Islands,14.4739,77.048,33.69,8.2,1
2001-01-31,Tamil Nadu,Northeast India,18.5466,92.5295,15.53,5.8,1
2012-11-05,Uttarakhand,Bangalore Region,14.625,78.5098,106.59,4.9,0
2017-10-12,Himachal Pradesh,Delhi NCR,22.2276,96.0475,119.01,7.7,1
2017-12-19,Kerala,Bangalore Region,8.1651,69.0738,60.91,8.1,1
2011-06-18,Assam,Himalayan Belt,23.8574,84.8896,22.82,7.0,1
2019-09-16,Andaman and Nicobar Islands,Nicobar Islands,25.9431,80.381,6.14,3.7,0
2014-03-22,Uttarakhand,Northeast India,9.9443,88.9318,76.75,7.3,1
2012-03-26,Maharashtra,Bhuj Region,26.1125,91.1645,77.55,3.7,0
2000-07-31,Kerala,Northeast India,22.2623,86.5309,40.68,5.3,0
2012-05-07,Himachal Pradesh,Bhuj Region,15.8801,82.4102,75.06,3.4,0
2006-01-03,Gujarat,Northeast India,7.0874,70.6923,26.17,3.2,0
2020-08-29,Andhra Pradesh,Bhuj Region,27.4313,83.8543,35.86,6.3,1
2023-12-05,Tamil Nadu,Delhi NCR,11.986,78.8056,26.92,3.9,0
2005-04-25,Assam,Bangalore Region,34.7776,80.7799,59.16,7.2,1
2016-05-02,Sikkim,Northeast India,32.5,82.086,86.01,5.0,0
2007-10-03,Manipur,Northeast India,13.1609,80.2222,71.34,7.5,1
2005-08-30,Kerala,Koyna Region,16.339,78.8141,8.91,7.1,1
2015-09-16,Andaman and Nicobar Islands,Nicobar Islands,35.4466,77.009,66.72,7.9,1
2020-12-03,Rajasthan,Bangalore Region,10.246,84.6753,109.02,8.2,1
2002-03-28,Gujarat,Bhuj Region,18.3757,96.5755,14.46,4.0,0
2021-02-24,Meghalaya,Nicobar Islands,20.7446,84.5423,73.96,4.4,0
2020-07-03,Manipur,Bangalore Region,10.3953,70.5796,98.12,4.1,0
2005-09-12,Maharashtra,Himalayan Belt,34.5998,72.602,22.28,6.4,1
2001-10-17,Uttarakhand,Andaman Sea,31.8928,73.8497,7.96,6.4,1
2011-11-12,Assam,Andaman Sea,20.1339,73.6229,26.55,3.5,0
2020-05-06,Nagaland,Andaman Sea,31.4152,97.0032,102.34,6.2,1
2005-01-24,Gujarat,Bhuj Region,11.9736,86.2076,110.3,5.4,0
2012-01-08,Andhra Pradesh,Andaman Sea,30.6089,87.2237,29.57,7.3,1
2020-12-18,Uttarakhand,Himalayan Belt,20.8909,69.688,20.41,3.1,0
2014-01-06,Tamil Nadu,Bangalore Region,30.9501,76.9792,80.86,6.4,1
2009-07-07,Kerala,Himalayan Belt,35.2496,82.5418,111.34,6.0,1
2000-04-07,Maharashtra,Koyna Region,30.8631,87.3833,8.16,7.8,1
2004-09-19,Gujarat,Delhi NCR,26.0074,74.4313,105.57,3.3,0
2021-07-09,Sikkim,Koyna Region,31.7666,71.3924,23.25,5.5,1
2002-07-08,Assam,Koyna Region,28.716,79.8472,102.51,7.7,1
2005-07-28,Uttarakhand,Delhi NCR,19.0385,90.6869,70.99,4.8,0
2012-05-28,Uttarakhand,Bangalore Region,30.974,84.0232,53.47,5.1,0
2015-03-27,Maharashtra,Northeast India,35.9067,79.3135,114.92,5.5,1
2006-04-04,Meghalaya,Delhi NCR,24.7828,94.641,30.93,6.8,1
2022-02-25,Rajasthan,Koyna Region,14.7685,78.2699,21.31,8.0,1
2011-08-11,Assam,Northeast India,35.6692,87.5893,20.93,4.5,0
2010-12-06,Gujarat,Bhuj Region,13.3932,84.6066,43.93,6.3,1
2003-05-27,Telangana,Koyna Region,31.2862,85.9705,98.8,8.2,1
2018-03-15,Tamil Nadu,Nicobar Islands,35.3923,93.0276,50.35,3.8,0
2019-02-28,Andhra Pradesh,Delhi NCR,6.7235,83.2103,91.9,5.2,0
2013-06-06,Tamil Nadu,Himalayan Belt,32.112,84.9224,78.98,3.0,0
2018-02-23,Rajasthan,Nicobar Islands,16.5037,88.4317,92.41,7.9,1
2012-10-04,Himachal Pradesh,Andaman Sea,9.202,76.3666,31.75,5.4,0
2022-01-22,Sikkim,Northeast India,20.6825,95.099,18.91,6.2,1
2009-08-31,Assam,Himalayan Belt,20.7228,83.8034,21.69,4.9,0
2016-08-31,Manipur,Andaman Sea,9.8495,78.273,113.2,7.0,1
2003-10-17,Nagaland,Bhuj Region,18.9685,94.7109,44.03,3.9,0
2018-12-24,Rajasthan,Andaman Sea,6.0036,68.3347,32.43,3.1,0
2022-07-23,Uttarakhand,Andaman Sea,18.8203,92.2404,60.74,7.3,1
2013-11-01,Maharashtra,Koyna Region,32.4794,79.6366,62.13,7.2,1
2012-01-02,Tamil Nadu,Koyna Region,17.4675,94.9055,91.19,5.5,1
2020-11-20,Andhra Pradesh,Andaman Sea,10.7914,90.0534,87.97,4.9,0
2001-09-18,Andhra Pradesh,Bangalore Region,30.3192,77.1834,13.89,6.6,1
2011-03-01,Telangana,Himalayan Belt,16.2463,74.8022,65.87,4.1,0
2004-03-04,Kerala,Delhi NCR,31.3038,97.5226,51.65,3.2,0
2010-12-29,Sikkim,Nicobar Islands,14.2212,80.7274,14.24,6.2,1
2007-07-13,Tamil Nadu,Himalayan Belt,27.256,68.1769,49.18,7.5,1
2004-10-15,Gujarat,Nicobar Islands,23.3847,81.8207,45.89,7.9,1
2005-08-06,Andhra Pradesh,Nicobar Islands,27.0385,76.2732,99.98,6.2,1
2008-02-16,Andhra Pradesh,Bangalore Region,20.9879,96.8025,67.62,3.4,0
2022-02-20,Nagaland,Koyna Region,19.5739,92.6518,46.6,3.0,0
2020-04-20,Uttarakhand,Koyna Region,10.317,90.4085,26.34,4.4,0
2017-12-16,Meghalaya,Nicobar Islands,9.6735,78.187,48.93,7.9,1
2012-05-05,Himachal Pradesh,Bangalore Region,32.5586,88.3695,71.29,5.0,0
2010-07-24,Rajasthan,Delhi NCR,13.2048,78.7566,67.1,4.1,0
2009-08-09,Maharashtra,Delhi NCR,35.1553,80.08,89.22,6.3,1
2019-01-14,Andhra Pradesh,Delhi NCR,31.0423,83.3701,102.61,4.4,0
2001-06-30,Telangana,Himalayan Belt,34.0498,86.6999,45.56,5.6,1
2000-05-28,Maharashtra,Andaman Sea,34.3593,77.6449,35.47,4.9,0
2011-01-02,Meghalaya,Bangalore Region,33.6601,90.5933,83.96,6.4,1
2013-05-11,Kerala,Nicobar Islands,7.8214,83.1839,20.78,5.7,1
2002-07-08,Sikkim,Delhi NCR,30.6247,78.0943,113.0,4.9,0
2019-03-08,Gujarat,Bangalore Region,15.7609,80.3266,14.8,7.3,1
2001-02-08,Karnataka,Bangalore Region,9.3478,86.9636,45.87,7.1,1
2006-12-29,Telangana,Andaman Sea,23.2453,75.3534,89.68,5.0,0
2020-05-14,Manipur,Northeast India,9.9188,89.8351,119.25,6.7,1
2008-11-01,Maharashtra,Andaman Sea,16.8814,76.6366,72.19,4.2,0
2016-01-01,Manipur,Andaman Sea,15.4002,96.7456,72.42,3.3,0
2007-06-16,Manipur,Northeast India,8.6972,69.4144,60.82,8.0,1
2013-03-14,Andaman and Nicobar Islands,Bangalore Region,23.4111,76.4068,62.44,5.4,0
2010-06-29,Andaman and Nicobar Islands,Bhuj Region,35.3906,89.7664,75.05,4.9,0
2001-07-18,Andhra Pradesh,Koyna Region,8.0707,76.5632,52.16,6.7,1
2021-11-15,Manipur,Bhuj Region,20.1202,75.2163,72.38,5.7,1
2024-03-07,Tamil Nadu,Delhi NCR,33.6048,80.8755,12.41,4.5,0
2004-11-24,Andhra Pradesh,Bangalore Region,28.1554,77.4931,37.22,7.0,1
2015-09-14,Rajasthan,Bangalore Region,33.5547,75.6771,77.22,7.5,1
2002-11-03,Manipur,Koyna Region,22.871,73.1499,49.26,7.9,1
2013-07-05,Nagaland,Koyna Region,23.4128,85.4511,28.25,4.0,0
2024-08-09,Sikkim,Bhuj Region,11.2812,70.7286,76.05,4.4,0
2006-01-26,Meghalaya,Bangalore Region,35.5798,73.5823,114.42,4.0,0
2011-11-10,Uttarakhand,Delhi NCR,20.7205,93.2023,59.31,6.2,1
2013-05-20,Kerala,Delhi NCR,34.8904,77.4178,59.04,7.4,1
2012-01-15,Assam,Northeast India,18.6556,74.904,68.64,5.0,0
2013-05-08,Assam,Himalayan Belt,32.8028,84.9492,43.42,7.3,1
2012-03-14,Karnataka,Delhi NCR,21.3817,94.2451,100.74,7.4,1
2021-11-03,Rajasthan,Koyna Region,7.5966,82.4642,57.27,6.4,1
2023-05-25,Himachal Pradesh,Bangalore Region,22.1921,70.5926,119.28,4.2,0
2005-01-03,Karnataka,Bangalore Region,7.8785,90.8384,12.27,6.9,1
2021-05-08,Sikkim,Himalayan Belt,28.498,88.9191,40.25,5.3,0
2016-04-22,Kerala,Nicobar Islands,19.4279,92.4352,103.52,8.0,1
2010-07-17,Assam,Bangalore Region,10.538,72.5898,41.3,4.7,0
2003-09-22,Assam,Bangalore Region,18.9604,94.6486,91.66,6.5,1
2006-05-20,Rajasthan,Delhi NCR,22.0516,70.4914,81.17,6.5,1
2019-03-29,Himachal Pradesh,Bangalore Region,32.4958,96.0725,73.06,6.5,1
2012-06-06,Assam,Koyna Region,18.391,89.9818,29.17,5.1,0
2017-04-13,Karnataka,Andaman Sea,10.7541,81.353,91.08,7.0,1
2006-01-11,Karnataka,Northeast India,9.7628,87.4724,32.61,7.6,1
2024-02-09,Maharashtra,Northeast India,17.1006,91.61,56.23,7.3,1
2002-04-20,Tamil Nadu,Delhi NCR,26.3575,91.2923,116.23,5.4,0
2015-10-03,Telangana,Bhuj Region,23.182,77.1431,40.95,4.6,0
2017-08-07,Nagaland,Andaman Sea,9.3998,76.6477,82.8,3.3,0
2011-07-29,Manipur,Nicobar Islands,6.3841,95.6398,109.23,8.2,1
2007-09-15,Nagaland,Koyna Region,33.9592,75.9964,10.41,5.6,1
2006-05-22,Maharashtra,Bhuj Region,23.3452,91.8293,26.09,5.1,0
2012-11-26,Andaman and Nicobar Islands,Andaman Sea,15.1221,95.5986,79.66,4.9,0
2014-07-15,Assam,Andaman Sea,30.9231,81.101,33.27,6.8,1
2022-11-19,Gujarat,Himalayan Belt,31.0815,96.2308,79.22,4.3,0
2016-12-21,Himachal Pradesh,Northeast India,32.3358,74.0169,110.05,8.0,1
2013-03-08,Andaman and Nicobar Islands,Bhuj Region,19.9644,78.7848,70.65,5.0,0
2006-01-17,Assam,Nicobar Islands,12.3698,74.026,73.91,7.4,1
2016-08-14,Himachal Pradesh,Koyna Region,29.7127,77.9716,13.45,5.5,1
2011-11-30,Nagaland,Bangalore Region,25.846,72.284,101.3,5.4,0
2008-09-08,Karnataka,Northeast India,14.7811,75.8516,45.1,8.3,1
2009-10-15,Gujarat,Bangalore Region,34.8112,92.6719,116.73,3.1,0
2016-04-13,Gujarat,Bhuj Region,23.2088,83.2086,9.47,5.6,1
